Smiles	Type
OC(=O)C1=CC=CC=C1N1C=C(C(O)=O)C(=O)C2=C1C=C(Cl)C(NC1=C(F)C=C(F)C=C1Cl)=C2	not_ligand
O=NN(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1	not_ligand
NC(=O)CN(CC(F)(F)F)C1=CC(=C(C=C1)C#N)C(F)(F)F	not_ligand
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl	not_ligand
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O	not_ligand
[O-][N+](=O)C1=C2C=CC=CC2=CC=C1	not_ligand
C1C2=C(C=CC=C2)C2=C1C=CC=C2	not_ligand
N1C2=CC=CC=C2C2=C1C=CC=C2	not_ligand
CN1CCCC1=O	not_ligand
C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1	not_ligand
CCCCCOC(=O)COC1=C(Cl)C=C(F)C(=C1)N1C(=O)C2=C(CCCC2)C1=O	not_ligand
ClC1=CC=CC(Cl)=C1Cl	not_ligand
CC1=CC=CC(C)=C1N	not_ligand
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C	not_ligand
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl	not_ligand
O[C@H]([C@@H](O)C(O)=O)C(O)=O	not_ligand
CC1=CC=CC=C1COC2CC3(CCC2(O3)C)C(C)C	not_ligand
CCON=C(CC)C1=C(O)CC(CC1=O)C1=C(C)C=C(C)C=C1C	not_ligand
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl	not_ligand
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O	not_ligand
OC1=C(Cl)C=C(Cl)C=C1Cl	not_ligand
C=CN1CCCC1=O	not_ligand
CC(C)(C)C1=C(O)C=CC=C1	not_ligand
CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C	not_ligand
CC1=CC(O)=C(C=C1)C(C)(C)C	not_ligand
CCNC1=NC(SC)=NC(NC(C)(C)C)=N1	not_ligand
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1	not_ligand
CC1=CC=CC=C1[N+]([O-])=O	not_ligand
CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O	not_ligand
CCCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCC)C(=C1)C(=O)OCCCCCCCC	not_ligand
CC1=NN(C(=O)C1)C1=CC=CC=C1	not_ligand
CCC1(C)N(Cl)C(=O)N(Cl)C1=O	not_ligand
CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C	not_ligand
CCC(C)C1=C(O)C=CC=C1	not_ligand
CC(C)C1=CC=C(C)C=C1O	not_ligand
COC1=CC=CC=C1N	not_ligand
CC1=C2C=CC=CC2=CC=C1	not_ligand
OC1=CC=CC2=CC=CC=C12	not_ligand
OC1=C(C=CC=C1)C1=CC=CC=C1	not_ligand
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2	not_ligand
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C	not_ligand
C1=CC2=CC=CC=C2C=C1	not_ligand
C1=CC2=C(C=C1)N=CC=C2	not_ligand
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1	not_ligand
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C	not_ligand
CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1	not_ligand
NC1=CC2=C(C=CC=C2)C=C1	not_ligand
CC1=CC2=CC=CN=C2C=C1	not_ligand
O=C1OC2=C(C=CC=C2)C=C1	not_ligand
CCN(CC)C1=CC=CC=C1	not_ligand
NC1=CC=C(C=C1N)C1=CC(N)=C(N)C=C1	not_ligand
C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=CC=C1	not_ligand
COC1=C(NC(=O)CC(C)=O)C=CC=C1	not_ligand
CCCCN(CCCC)N=O	not_ligand
OC1=CC2=C(C=CC=C2)C=C1O	not_ligand
C1=CC=C(C=C1)C1=CC=CC=C1	not_ligand
O=C1CCC(CC1)C1CCCCC1	not_ligand
OC1=CC=C(C=C1)C1=CC=CC=C1	not_ligand
N1C2=CC=CC=C2SC2=C1C=CC=C2	not_ligand
NC1=CC=C(C=C1)C1=CC=C(N)C=C1	not_ligand
NCCOCCOCCN	not_ligand
Cl.CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C2=CC(Cl)=CC=C2)C=C1	not_ligand
[Na+].[S-]C1=CC=CC=C1	not_ligand
COC1=CC=C(CC=C)C=C1OC	not_ligand
N(C1=CC=C(NC2=CC=C3C=CC=CC3=C2)C=C1)C1=CC=C2C=CC=CC2=C1	not_ligand
CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O	not_ligand
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1	not_ligand
CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F	not_ligand
COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(CCC(F)(F)F)C=CC=C2)=N1	not_ligand
CCCOC(=O)C1=CC=C(O)C=C1	not_ligand
CCCCOC(=O)C1=CC=C(O)C=C1	not_ligand
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC	not_ligand
CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1	not_ligand
C=CCC1=CC=C2OCOC2=C1	not_ligand
O=C1CCCCCCCCCCCN1	not_ligand
CC1=C(OCC(O)=O)C=CC(Cl)=C1	not_ligand
OC(=O)COC1=C(Cl)C=C(Cl)C=C1	not_ligand
OC(=O)CCCOC1=CC=C(Cl)C=C1Cl	not_ligand
CCOC1=C(O)C=C(C=CC)C=C1	not_ligand
COC1=NN(CSP(=S)(OC)OC)C(=O)S1	not_ligand
N1N=NC2=C1C=CC=C2	not_ligand
C1CN(CCO1)SSC1=NC2=C(S1)C=CC=C2	not_ligand
C1CCC(CC1)NSC1=NC2=C(S1)C=CC=C2	not_ligand
CC1=C(O)C=CC=C1	not_ligand
CC1=C(Cl)C=CC=C1	not_ligand
ClC1=C(Cl)C=CC=C1	not_ligand
CC1=C(N)C=CC=C1	not_ligand
NC1=C(N)C=CC=C1	not_ligand
OC1=CC=CC=C1Cl	not_ligand
CC1=CC(C)=C(C)C=C1	not_ligand
CC1=C(C)C=C(O)C=C1	not_ligand
CC1=C(N)C=CC(Cl)=C1	not_ligand
CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1	not_ligand
CC1=C(N)C=C(N)C=C1	not_ligand
NC1=C(N)C=C(Cl)C=C1	not_ligand
CC1=CC(O)=C(C)C=C1	not_ligand
ClC1=CC(Cl)=C(Cl)C=C1Cl	not_ligand
OC1=C(Cl)C=C(Cl)C(Cl)=C1	not_ligand
CC1OC1C1CCC2(C)OC2C1	not_ligand
C1OC1C1=CC=CC=C1	not_ligand
CCOP(=S)(OC(C)C)OC1=CN=C(N=C1)C(C)(C)C	not_ligand
ClCC(Cl)CCl	not_ligand
OC(CCl)CCl	not_ligand
CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)C(C)C	not_ligand
CCC(C)=NO	not_ligand
S=C1NCCN1	not_ligand
O=C1CCCO1	not_ligand
CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O	not_ligand
CCC1=CC(=C(O)C=C1)C(C)(C)C	not_ligand
CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C	not_ligand
CCC(C)C1=CC(=CC(=C1OC(=O)OC(C)C)[N+]([O-])=O)[N+]([O-])=O	not_ligand
CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C	not_ligand
COC1=C(O)C=CC(CC=C)=C1	not_ligand
COC1=CC(C=CC)=CC=C1O	not_ligand
CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1	not_ligand
CN(C)C(=S)SC(=S)N(C)C	not_ligand
CCN(CC)C(=S)SSC(=S)N(CC)CC	not_ligand
CCOC1=NC(NC)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)=N1	not_ligand
CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F	not_ligand
OCC1=CC=CO1	not_ligand
O=CC1=CC=CO1	not_ligand
CC(C)(C)C1=CC=CC=C1	not_ligand
ClC(Cl)(Cl)C1=CC=CC=C1	not_ligand
OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O	not_ligand
CC(C)(C)C1=CC(O)=C(O)C=C1	not_ligand
CC(C)(C)C1=CC=C(O)C=C1	not_ligand
CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl	not_ligand
CC(=O)C1=CC=CC=C1	not_ligand
ClC(Cl)C1=CC=CC=C1	not_ligand
CCOP(=O)(SC(C)CC)N1CCSC1=O	not_ligand
[O-][N+](=O)C1=CC=CC=C1	not_ligand
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC1=C(F)C=CC=C1F	not_ligand
CC1=CC(=CC=C1)[N+]([O-])=O	not_ligand
CCSC(C)CC1CC(O)=C(\C(CC)=N\OC\C=C\Cl)C(=O)C1	not_ligand
NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O	not_ligand
CC1=CC=C(C=C1C)[N+]([O-])=O	not_ligand
[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1	not_ligand
CC1=C(N)C=C(C=C1)[N+]([O-])=O	not_ligand
COC1=C(N)C=C(C=C1)[N+]([O-])=O	not_ligand
CC(C)C1=CC(=CC=C1)C(C)C	not_ligand
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O	not_ligand
CCCC(CCC)C(O)=O	not_ligand
CCC(C)C1=CC=C(O)C=C1	not_ligand
COC(=O)C1=CC=C(C)C=C1	not_ligand
COC(=O)C1=CC=C(O)C=C1	not_ligand
CC(C)C1=CC=C(C)CC1	not_ligand
CC(C)C1=CC=C(C)C=C1	not_ligand
CN(C)C1=CC=C(C)C=C1	not_ligand
CC1=CC=C(C=C1)[N+]([O-])=O	not_ligand
[Br-].[Br-].[2H]C1([2H])[N+]2=C(C=CC=C2)C2=[N+](C=CC=C2)C1([2H])[2H]	not_ligand
CC1=CC2=C3N(CC2)C(=O)[C@H](NC(=O)C2=CC=NC=C2)N=C(C2=CC=CC=C2)C3=C1	not_ligand
[Na+].CC(C)C1=CC=CC(C(C)C)=C1NC(=O)[N-]S(=O)(=O)C1=CC(=CO1)C(C)(C)O	not_ligand
ONC(=O)C1(CCCC1)N(CCC(O)=O)S(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1	not_ligand
C[C@@H](O)C1=NC(=CC=N1)N1[C@@H](C)CN(C[C@H]1C)C1=NC(C)=NC(C)=N1	not_ligand
NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C1=CC=CN=C1)N=C2C1=CC=CC=C1	not_ligand
Cl.NCC1(CC2=NOC(=O)N2)CCCCC1	not_ligand
CS(O)(=O)=O.CCOC1=CC=CC(=C1)[C@]1(CC[C@H](C)CC1)N1CCN(CC1)C1=CC=CC=C1	not_ligand
CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1N)N1C=NC2=C1N=CN=C2NCC1=CC(Cl)=CC=C1OCC1=CC(C)=NO1	not_ligand
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1	not_ligand
Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CCC3CCC(CC3)NC(=O)\C=C\C3=CC=C(F)C=C3)CC2)C=C1	not_ligand
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F	not_ligand
CC(C)(O)C1=NC2=NC=C(N2N=C1)C1=CC(=C(F)C=C1)C1=C(C=CC=C1F)C#N	not_ligand
CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O	not_ligand
F[C@@H](CO[C@H]1CC[C@@H](CC1)NC1=C2C=NN=C2N=CN1)C1=CC=CC=C1F	not_ligand
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1	not_ligand
FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2C1=NC=CC=N1	not_ligand
O.Cl.CN1CCN(CC2=CC(=CO2)C2=CC=C3N=C(O)OC3=C2)[C@H](C1)C1=CC=C(F)C=C1	not_ligand
Cl.COC1=CC2=CC=C(C=C2C=C1)S(=O)(=O)N[C@H](CC(=O)N[C@H](CC1=CC=C(CN2[C@@H](C)CCC[C@H]2C)C=C1)C(=O)N(C)C(C)C)C1=CC2=C(OCO2)C=C1	not_ligand
Cl.CN(C)C(=O)C1(CCN(CCC2(CN(CCO2)C(=O)C2=CC=CC=C2)C2=CC=C(Cl)C(Cl)=C2)CC1)N1CCCCC1	not_ligand
CCOC(=O)[C@@]1(OC2=CC=CC=C2[C@@H]1N)C1=CC=CC=C1	not_ligand
Cl.FC(F)(F)C1=CC=C(Cl)C(C(=O)N[C@@H]([C@@H]2CN3CCC2CC3)C2=CC=CC=C2)=C1Cl	not_ligand
FC1=CC=C2N(CC3=CC(F)=CC=C3)C(=CC2=C1)C(=O)NC1=CC=C2NC=CC2=C1	not_ligand
COC1=CC=C(C=C1)C(=O)NC1=C(C#N)C(NCC2=CC=CC=C2)=C2C=CC=CC2=N1	not_ligand
Cl.CCOC(=O)O[C@H](C)OC(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C	not_ligand
Cl.CCN(CC1=CC=CN=C1)C(=O)C1=CC=CC(Cl)=C1[C@]1(C)C(=O)N(CC2=C(OC)C=C(OC)C=C2)C2=CC=C(Cl)C=C12	not_ligand
Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F	not_ligand
[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1	not_ligand
CC(O)=O.COCCOC1=NC=C2N(CC(=O)NC3=NC=C(Cl)C=C3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C	not_ligand
OC(=O)CCC(O)=O.CC(=O)NC1(CCN(CC[C@]2(CN(C(=O)CO2)C2=CC=CC=C2)C2=CC=C(Cl)C(Cl)=C2)CC1)C1=CC=CC(F)=C1	not_ligand
Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)NC[C@H](O)COC1=CC=C(O)C(NS(C)(=O)=O)=C1	not_ligand
COC1=CC(C=O)=CC2=C1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O	not_ligand
OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C2=CC=C(CN3CCCCCC3)S2)C(=O)C2=C1C=CC=C2	not_ligand
OC(=O)\C=C\C(O)=O.CC1=C(C=CO1)C(=O)NC1=CC=C(C=C1)C(=O)N1CCC(F)(F)\C(=C/C(=O)N2CCC(CC2)N2CCCCC2)C2=C1C=CC=C2.CC1=C(C=CO1)C(=O)NC1=CC=C(C=C1)C(=O)N1CCC(F)(F)\C(=C/C(=O)N2CCC(CC2)N2CCCCC2)C2=C1C=CC=C2	not_ligand
CC1=C2N=C(C3=CC=CC=C3Cl)C3=C(NC2=NN1)C=CC(=C3)[N+]([O-])=O	not_ligand
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2	not_ligand
CCCN(C1CCN(CC1)C(=O)C1CCNCC1)[C@@H]1CCC2=C(C1)C=C(OC)C=C2	not_ligand
[Na+].COC1=CC=C(\C=C\S(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1	not_ligand
[Na+].FC1=CC=C(C(=O)[N-]S(=O)(=O)\C=C\C2=CC=CC=C2)C(Cl)=C1	not_ligand
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1	not_ligand
